OBJECTID,IDPTOVENTA,Municipio,Provincia,Código_Po,Dirección,Latitud,Longitud
3829,FB_039470,"Rozas de Madrid, Las",MADRID,28232,"AV ATENAS, 7 LOCAL 12-14",40.53577,-3.89792
3830,FB_028A0F,"Rozas de Madrid, Las",MADRID,28290,"PS ALEMANES, 3",40.55268,-3.89583
3831,FB_038492,Rozas de Puerto Real,MADRID,28649,"AV CONSTITUCION, 30",40.30849,-4.49258
3832,FB_028A0C,San Agustín del Guadalix,MADRID,28750,"CL FELIX SANZ, 3  L-2",40.67876,-3.61572
3833,FB_0389B3,San Agustín del Guadalix,MADRID,28750,"CL ERAS DE POSTAS, 2",40.67751,-3.61535
3834,FB_028A63,San Fernando de Henares,MADRID,28830,"AV DE MONTSERRAT, 7",40.42797,-3.53479
3835,FB_029B82,San Fernando de Henares,MADRID,28830,"CL VIRGEN DEL TEMPLO, 10",40.42815,-3.53095
3836,FB_0358E7,San Fernando de Henares,MADRID,28830,"AV MONTSERRAT, 3 LOCAL 1-B",40.42894,-3.53299
3837,FB_037B08,San Fernando de Henares,MADRID,28830,"PL ONDARRETA, 24",40.42145,-3.53095
3838,FB_03527F,San Fernando de Henares,MADRID,28830,"CL JOSE ALIX ALIX, 2",40.42631,-3.53312
3839,FB_029C36,San Fernando de Henares,MADRID,28850,"CL CRISTO, 66",40.45963,-3.48117
3840,FB_02A027,San Fernando de Henares,MADRID,28850,"CL CONSTITUCION, S/N C/V ALICANTE",40.45983,-3.46134
3841,FB_029A69,San Fernando de Henares,MADRID,28850,"CL MARMOL, 8",40.4503,-3.468
3842,FB_03825D,San Fernando de Henares,MADRID,28850,"CL LOS NARDOS, 3",40.46111,-3.47846
3843,FB_0297AC,San Fernando de Henares,MADRID,28850,"CL LONDRES, 60",40.46184,-3.46076
3844,FB_0297AA,San Fernando de Henares,MADRID,28850,"AV CRISTOBAL COLON, 4",40.46432,-3.45068
3845,FB_0289EB,San Fernando de Henares,MADRID,28850,"CL PUERTO BONAIGUA, 6",40.46045,-3.48454
3846,FB_03888F,San Fernando de Henares,MADRID,28850,"CL LISBOA, 33",40.46197,-3.46958
3847,FB_035315,San Fernando de Henares,MADRID,28850,"CL VIENA, 6",40.45597,-3.47866
3848,FB_0361B0,San Fernando de Henares,MADRID,28850,"CL VI?AS, 11",40.46253,-3.47467
3849,FB_036804,San Fernando de Henares,MADRID,28850,CL MATEO INURRIA S/N,40.46447,-3.43589
3850,FB_037223,San Fernando de Henares,MADRID,28850,"CL SILICIO, 23",40.44606,-3.46332
3851,FB_037EC9,San Fernando de Henares,MADRID,28850,"CL RAMON Y CAJAL, 2",40.45803,-3.47853
3852,FB_037307,San Fernando de Henares,MADRID,28850,"CL CARDOSO, 3",40.45959,-3.47869
3853,FB_0340D0,San Lorenzo de El Escorial,MADRID,28200,"CL JUAN DE TOLEDO, 54",40.59579,-4.13924
3854,FB_037F0E,San Lorenzo de El Escorial,MADRID,28200,"CL DEL REY, 22",40.59144,-4.14682
3855,FB_038776,San Lorenzo de El Escorial,MADRID,28200,"PL CONSTITUCION, 6",40.59149,-4.1484
3856,FB_02A5AA,San Lorenzo de El Escorial,MADRID,28200,"CL LAS POZAS, 8",40.59216,-4.148
3857,FB_02953F,San Martín de la Vega,MADRID,28330,"AV DOCTOR MANUEL JARABO, 35",40.21074,-3.57499
3858,FB_0289F0,San Martín de la Vega,MADRID,28330,"AVDA DE SAN MARTIN, 15",40.20777,-3.56955
3859,FB_03373D,San Martín de Valdeiglesias,MADRID,28680,"CL CORREDERA BAJA, 19",40.36148,-4.39915
3860,FB_035815,San Sebastián de los Reyes,MADRID,28700,"CL PERPETUO SOCORRO, 5",40.54687,-3.63026
3861,FB_0355EB,San Sebastián de los Reyes,MADRID,28700,"CL TRAVESIA SOCORRO, 17",40.54981,-3.62644
3862,FB_037F2C,San Sebastián de los Reyes,MADRID,28700,"AVDA DE LA SIERRA, 41",40.54866,-3.63
3863,FB_028A65,San Sebastián de los Reyes,MADRID,28701,"AV VALDELASFUENTES, 30",40.55242,-3.63516
3864,FB_028A68,San Sebastián de los Reyes,MADRID,28701,"AV DE LA SIERRA, 21",40.55032,-3.63266
3865,FB_03716E,San Sebastián de los Reyes,MADRID,28701,"CL REAL, 9",40.54527,-3.62757
3866,FB_034ABA,San Sebastián de los Reyes,MADRID,28702,"PS EUROPA, 34",40.55822,-3.61054
3867,FB_02A930,San Sebastián de los Reyes,MADRID,28703,"CL REAL, 72",40.548,-3.62472
3868,FB_029385,Santa Cruz del Retamar,TOLEDO,45513,"CL ALEJANDRO GARCIA, 1",40.11825,-4.24072
3869,FB_03619A,Santa Olalla,TOLEDO,45530,"CL CONSTITUCION, 11",40.02436,-4.42845
3870,FB_0394A2,"Santos de la Humosa, Los",MADRID,28817,"CL LA FUENTE, 1",40.50151,-3.25641
3871,FB_033FCF,Segovia,SEGOVIA,40001,"CL ISABEL LA CATOLICA, 3",40.94979,-4.12389
3872,FB_034DD2,Serranillos del Valle,MADRID,28979,"PL PUENTE, 4",40.20409,-3.88471
3873,FB_029801,Seseña,TOLEDO,45223,"CL LA VEGA, 15",40.10438,-3.69588
3874,FB_0299CE,Seseña,TOLEDO,45224,"CL MADRID, 1",40.10857,-3.65048
3875,FB_038A24,Sevilla la Nueva,MADRID,28609,"PZ DE LA CONSTITUCION, 8",40.3467,-4.10129
3876,FB_038A28,Sevilla la Nueva,MADRID,28609,"CL ANTONINO RUFAZZA, 11",40.33838,-4.12995
3877,FB_033926,Sevilla la Nueva,MADRID,28609,"PL ESPA?A, 9",40.34723,-4.02692
3878,FB_034769,Soto del Real,MADRID,28791,"CL IGLESIA, 1",40.75324,-3.78688
3879,FB_035622,Talamanca de Jarama,MADRID,28160,"CL SAN JUAN BAUTISTA, 1",40.74585,-3.51424
3880,FB_0289FC,Tielmes,MADRID,28550,"AV SANTOS NI?OS, 3",40.24576,-3.31625
3881,FB_0289F1,Titulcia,MADRID,28359,"CL GRANDE, 20",40.1367,-3.57074
3882,FB_03845C,Toledo,TOLEDO,45001,"PL SOLAREJO, 8",39.85867,-4.02295
3883,FB_029518,Toledo,TOLEDO,45001,"CL ARMAS, 9",39.85991,-4.02108
3884,FB_0295D2,Toledo,TOLEDO,45001,"CL TORNERIAS, 1",39.85794,-4.02271
3885,FB_037D21,Toledo,TOLEDO,45002,"CL NUNCIO VIEJO, 4",39.85854,-4.02566
3886,FB_0394A9,Toledo,TOLEDO,45002,"CL TENDILLAS, 13",39.85928,-4.02663
3887,FB_029A13,Toledo,TOLEDO,45002,"CL SANTO TOME, 8",39.85702,-4.02835
3888,FB_028FEC,Toledo,TOLEDO,45003,"CL CARDENAL TAVERA, 8",39.86882,-4.02202
3889,FB_028FF0,Toledo,TOLEDO,45003,"TV ESTACION DE AUTOBUSES, 1",39.86543,-4.01989
3890,FB_029DFF,Toledo,TOLEDO,45004,"CL CHILE, 3",39.86644,-4.03113
3891,FB_029409,Toledo,TOLEDO,45005,"CL RONDA DE BUENAVISTA, 45",39.87957,-4.03453
3892,FB_038454,Toledo,TOLEDO,45006,"PS LA ROSA, 42",39.86228,-4.01412
3893,FB_037D11,Toledo,TOLEDO,45006,"CL ARROYO, 15",39.85948,-4.00438
3894,FB_02959E,"Torre de Esteban Hambrán, La",TOLEDO,45920,"CL INMACULADA, 20",40.16813,-4.21723
3895,FB_0342A7,Torrejón de la Calzada,MADRID,28991,"CL REAL, 22",40.20035,-3.80028
3896,FB_02A8D6,Torrejón de Velasco,MADRID,28990,"PL ESPA?A, 17",40.18664,-3.77746
3897,FB_0336DE,Torrelaguna,MADRID,28180,"CL CARDENAL CISNEROS, 9",40.82696,-3.53802
3898,FB_038540,Torrelaguna,MADRID,28180,"CL SAN FRANCISCO, 4",40.82577,-3.53884
3899,FB_02A984,Torrijos,TOLEDO,45500,"AV ESTACION, 40",39.9818,-4.282
3900,FB_038867,Torrijos,TOLEDO,45500,"CL BATALLA DE LEPANTO, 3",39.9812,-4.28449
3901,FB_02AE5D,Torrijos,TOLEDO,45500,"PZ DEL CRISTO, 14",39.98268,-4.28291
3902,FB_038E1B,Tres Cantos,MADRID,28760,"AVDA DE COLMENAR VIEJO, 44",40.60976,-3.71466
3903,FB_0385EF,Tres Cantos,MADRID,28760,"CL COMERCIO, 39",40.60055,-3.71018
3904,FB_038D8E,Tres Cantos,MADRID,28760,"CL SECTOR OFICIOS, 35",40.60619,-3.71539
3905,FB_03418B,Tres Cantos,MADRID,28760,"AV VI?UELAS, 39 L-4",40.59527,-3.70784
3906,FB_0286BA,Uceda,GUADALAJARA,19187,"CL MAYOR, 18",40.84151,-3.4642
3907,FB_035748,Ugena,TOLEDO,45217,"CL REAL, 7",40.15617,-3.8773
3908,FB_039264,Valdemorillo,MADRID,28210,"TV LA UNION, 10",40.50114,-4.06687
3909,FB_03562D,Valdemorillo,MADRID,28210,CL LA FUENTE N? 13,40.4977,-4.06577
3910,FB_034ABB,Valdemoro,MADRID,28340,"AV REYES CATOLICOS, 21",40.19857,-3.69767
3911,FB_028A43,Valdemoro,MADRID,28340,"CL RIO MANZANARES, 1",40.19293,-3.68147
3912,FB_033F5E,Valdemoro,MADRID,28340,"CL COLON, 2 LOCAL 14",40.19168,-3.67474
3913,FB_0353F5,Valdemoro,MADRID,28341,"PZ CANOVAS DEL CASTILLO, 2",40.19021,-3.67858
3914,FB_0373F7,Valdemoro,MADRID,28341,"AV MAR MEDITERRANEO, 80",40.18217,-3.68329
3915,FB_03584C,Valdemoro,MADRID,28341,"PSO DE LOS HOTELES, 10",40.18441,-3.67613
3916,FB_03936C,Valdemoro,MADRID,28343,"AV ANDALUCIA, 25",40.19197,-3.67435
3917,FB_034127,Valdeolmos-Alalpardo,MADRID,28130,"CL JOSE ANTONIO, 7",40.6387,-3.45349
3918,FB_039447,Valdetorres de Jarama,MADRID,28150,"CL SOTO DEL REAL, 16",40.69883,-3.51634
3919,FB_03633B,Valdilecha,MADRID,28511,"CL RONDA, 3-5",40.29417,-3.3016
3920,FB_029005,Valmojado,TOLEDO,45940,"AV CONSTITUCION, 36",40.20603,-4.08985
3921,FB_0342BB,Velilla de San Antonio,MADRID,28891,"CL MAYOR, 1 LOCAL 3",40.36727,-3.48678
3922,FB_03948E,Velilla de San Antonio,MADRID,28891,"CL MAYOR, 5",40.36741,-3.48662
3923,FB_0394A5,Velilla de San Antonio,MADRID,28891,"CL JUAN DE VILLANUEVA, 1 L-2",40.36738,-3.4862
3924,FB_028A57,"Vellón, El",MADRID,28722,"CL MAYOR, 40",40.7676,-3.58112
3925,FB_028A4D,Villa del Prado,MADRID,28630,"AV CONSTITUCION, 29 L-A",40.2786,-4.30591
3926,FB_0382B2,Villa del Prado,MADRID,28630,"CL ESCALONA, 1",40.27608,-4.30596
3927,FB_028A01,Villaconejos,MADRID,28360,"CL PUERTA DE HIERRO, 4",40.10409,-3.4848
3928,FB_03573D,Villalbilla,MADRID,28810,"CL ANTONIO CANELLA PEIROLE, 8",40.43305,-3.29903
3929,FB_038827,Villalbilla,MADRID,28810,"AV DE ESPA?A, C.C. PE?AS ALBAS LO 1",40.44914,-3.36641
3930,FB_02A87B,Villaluenga de la Sagra,TOLEDO,45520,"PZ ESPA?A, 12",40.02687,-3.91348
3931,FB_02A8DC,Villamanrique de Tajo,MADRID,28598,"CL MAYOR, 9",40.06781,-3.23993
3932,FB_0355C2,Villamanta,MADRID,28610,"PL REY JUAN CARLOS I, 5",40.29943,-4.11012
3933,FB_034AF6,Villanueva de la Cañada,MADRID,28691,"CL REAL, 61",40.4458,-4.00415
3934,FB_0389D7,Villanueva de la Cañada,MADRID,28691,"CL JACINTO BENAVENTE, 7",40.44923,-4.00487
3935,FB_029E24,Villanueva de la Cañada,MADRID,28691,"CL REAL, 34",40.44734,-4.00515
3936,FB_039444,Villanueva del Pardillo,MADRID,28229,"CL NELSON MANDELA, 19 (LOCAL 2)",40.48973,-3.96292
3937,FB_0299D4,Villanueva del Pardillo,MADRID,28229,"AV GUADARRAMA, S/N L-4",40.48877,-3.96075
3938,FB_038442,Villarejo de Salvanés,MADRID,28590,"CL MAYOR, 18",40.16905,-3.2746
3939,FB_0370DF,Villarejo de Salvanés,MADRID,28590,"PZ ESPA?A, 4",40.16881,-3.27585
3940,FB_028A03,Villarejo de Salvanés,MADRID,28590,"CL BEATO NICANOR, 6",40.16904,-3.27568
3941,FB_0295E9,Villaseca de la Sagra,TOLEDO,45260,"TR REAL, 1",39.96012,-3.88297
3942,FB_03710E,Villaviciosa de Odón,MADRID,28670,"AV PRINCIPE ASTURIAS, 157 L-10",40.36029,-3.90941
3943,FB_0354EE,Villaviciosa de Odón,MADRID,28670,"AV PRINCIPE DE ASTURIAS, S/N KIOSCO",40.35757,-3.90478
3944,FB_028A4E,Villaviciosa de Odón,MADRID,28670,"CL CUEVA DE LA MORA, 7",40.35657,-3.90784
3945,FB_039738,Villaviciosa de Odón,MADRID,28670,"CL DUERO, 37 LOCAL 6",40.38496,-3.92963
3946,FB_0389EE,Villaviciosa de Odón,MADRID,28670,"CL CARRETAS, 17",40.35812,-3.90216
3947,FB_029002,"Viso de San Juan, El",TOLEDO,45215,"CL ERAS ALTAS, 9",40.14494,-3.92091
3948,FB_029003,Yeles,TOLEDO,45220,"PL ESPA?A, 17",40.12056,-3.80427
3949,FB_029B55,Yuncos,TOLEDO,45210,"CL REAL, 97",40.08901,-3.87244
3950,FB_029CB4,Yunquera de Henares,GUADALAJARA,19210,"CL SEDA, 6",40.7537,-3.16658
3951,FB_029A3D,Zarzalejo,MADRID,28293,"AV ESTACION, 56",40.53966,-4.16315
